StoreId,ItemId,n_months,zero_share,mean_units,std_units,ADI,ACF12,seasonal_strength,cv_units,pattern_label,demand_class
0138dfa6-a84f-4760-828e-f43fd3b42a2f,eb704803-8835-40a5-bd47-f5e4519d7f41,13,0.7692307692307693,0.3076923076923077,0.6304251719561151,6.0,0.24565756823821333,,2.048881808857374,intermittent,sparse
0138dfa6-a84f-4760-828e-f43fd3b42a2f,f2cb3504-67cd-4a40-ad27-18d7a6b573b3,15,0.6666666666666666,0.6666666666666666,1.1751393027860062,3.5,-0.03448275862068962,,1.7627089541790093,intermittent,active
0138dfa6-a84f-4760-828e-f43fd3b42a2f,f7da4650-ab40-4348-a6c4-62788cfc6274,17,0.7058823529411765,0.29411764705882354,0.46966821831386213,4.0,-0.12745098039215688,,1.5968719422671311,intermittent,sparse
0138dfa6-a84f-4760-828e-f43fd3b42a2f,f9c7a0d1-c07f-4d69-b189-8f15672c9cbd,24,0.5,0.625,0.7109393663377318,2.090909090909091,0.11290322580645157,0.21132534956983007,1.137502986140371,intermittent,active
0138dfa6-a84f-4760-828e-f43fd3b42a2f,f9d7af64-1e9a-4a47-8256-0692e501d714,23,0.6086956521739131,0.4782608695652174,0.6653478391304605,2.75,0.02620341614906831,,1.3911818454545992,intermittent,active
0138dfa6-a84f-4760-828e-f43fd3b42a2f,fde83c16-02b3-45e2-9d39-f5e99ab0e0ac,17,0.5294117647058824,0.5882352941176471,0.7122871199007256,2.2857142857142856,-0.018755328218243883,,1.2108881038312334,intermittent,active
0157dc2e-7011-4f18-9286-0b739dd8292b,a72e8d85-2cb2-4d7b-ac46-35c4a4172922,12,0.5,0.5,0.5222329678670935,2.2,,,1.044465935734187,intermittent,active
016d3d8d-276a-4e19-906d-0873913e1302,21c6cbc3-7117-40f0-aa2d-103d74f24d89,21,0.8095238095238095,0.23809523809523808,0.5389584311207967,6.666666666666667,-0.11709601873536298,,2.263625410707346,intermittent,sparse
016d3d8d-276a-4e19-906d-0873913e1302,27dde2cf-93c9-4b0e-aa5e-da806584e283,24,0.6666666666666666,0.5,0.8340576562282991,3.2857142857142856,0.18750000000000006,0.6641476577947019,1.6681153124565982,intermittent,active
016d3d8d-276a-4e19-906d-0873913e1302,2b1291d9-2273-47b0-96d1-df7283afc821,15,0.8666666666666667,0.2,0.5606119105813882,14.0,-0.1090909090909091,,2.8030595529069404,intermittent,sparse
016d3d8d-276a-4e19-906d-0873913e1302,3289436a-4880-45c5-9c21-41894163f610,13,0.46153846153846156,0.5384615384615384,0.5188745216627708,2.0,0.06593406593406596,,0.9636241116594315,regular,active
016d3d8d-276a-4e19-906d-0873913e1302,3418a3c7-21d2-4529-840c-9891f3cf6a27,11,0.7272727272727273,0.2727272727272727,0.46709936649691375,5.0,,,1.7126976771553506,intermittent,sparse
016d3d8d-276a-4e19-906d-0873913e1302,4f90622a-a55c-4047-a68c-05ac205518d3,22,0.18181818181818182,2.3181818181818183,1.7011582507043235,1.2352941176470589,0.07799007275447066,,0.733832970892061,regular,active
016d3d8d-276a-4e19-906d-0873913e1302,5ed7fdb4-3afe-40b1-93e9-1cb0a3d71f11,8,0.75,0.25,0.4629100498862757,7.0,,,1.8516401995451028,intermittent,sparse
016d3d8d-276a-4e19-906d-0873913e1302,89dfbc8d-f16a-4176-ad0a-e490baacbcdd,21,0.8095238095238095,0.19047619047619047,0.40237390808147827,6.666666666666667,-0.13445378151260506,,2.112463017427761,intermittent,sparse
016d3d8d-276a-4e19-906d-0873913e1302,8a7fa800-6ae2-4b64-ada5-f7bbf0bb7fcd,16,0.1875,1.6875,1.7017148213885114,1.25,-0.02841726618705036,,1.0084235978598586,regular,active
016d3d8d-276a-4e19-906d-0873913e1302,9378e5d0-1274-421d-a05e-938711b6f30b,20,0.85,0.15,0.36634754853252327,9.5,-0.10588235294117643,,2.442316990216822,intermittent,sparse
016d3d8d-276a-4e19-906d-0873913e1302,9ac90f5f-de1f-4bbd-9d3d-86611ac1ac76,7,0.7142857142857143,0.2857142857142857,0.48795003647426655,6.0,,,1.707825127659933,intermittent,sparse
016d3d8d-276a-4e19-906d-0873913e1302,a0b6c8fb-fa04-4603-98d0-959ce280b67a,12,0.75,0.3333333333333333,0.6513389472789296,5.5,,,1.954016841836789,intermittent,sparse
016d3d8d-276a-4e19-906d-0873913e1302,ad9f7683-930b-49da-a5e1-60ec2a0f9831,15,0.7333333333333333,0.26666666666666666,0.4577377082170635,4.666666666666667,-0.10909090909090909,,1.7165164058139881,intermittent,sparse
016d3d8d-276a-4e19-906d-0873913e1302,b2106625-1dce-46e8-9ee2-f42ba23c9970,9,0.4444444444444444,0.7777777777777778,0.8333333333333334,2.0,,,1.0714285714285714,regular,active
016d3d8d-276a-4e19-906d-0873913e1302,c331735e-880d-41e2-a03e-c3e47a7203fd,25,0.56,0.52,0.6531972647421808,2.4,0.022968749999999972,0.9994252322513142,1.2561485860426553,intermittent,active
016d3d8d-276a-4e19-906d-0873913e1302,d2c904c3-b542-4ee1-a473-ae563bb19064,14,0.7142857142857143,0.2857142857142857,0.4688072309384954,4.333333333333333,0.10714285714285718,,1.640825308284734,intermittent,sparse
016d3d8d-276a-4e19-906d-0873913e1302,de7a8db1-ece5-48e2-a0e7-6f411a9c4e1a,16,0.4375,0.75,0.8563488385776752,1.875,-0.04545454545454544,,1.1417984514369002,regular,active
016d3d8d-276a-4e19-906d-0873913e1302,dea1d2ab-2164-4247-b50b-14a87473a366,13,0.6923076923076923,0.3076923076923077,0.48038446141526137,4.0,0.17307692307692307,,1.5612494995995994,intermittent,sparse
016d3d8d-276a-4e19-906d-0873913e1302,eabaaf99-d080-4833-9910-9371f90e0cc7,24,0.3333333333333333,0.9583333333333334,0.9078961186825509,1.5333333333333334,-0.10659340659340663,0.17721142496979458,0.9473698629730966,regular,active
016d3d8d-276a-4e19-906d-0873913e1302,eb704803-8835-40a5-bd47-f5e4519d7f41,21,0.5238095238095238,0.6666666666666666,0.8563488385776753,2.2222222222222223,0.09090909090909087,,1.2845232578665131,intermittent,active
